2012-10-28,Estimated - Wheels with GPS 1Hz,6.672940984171861,6.9488914140229445
2012-11-04,Estimated - Wheels with GPS 1Hz,15.192992568317827,21.751693522340496
2012-11-16,Estimated - Wheels with GPS 1Hz,9.078913851814093,14.83253784181586
2012-11-17,Estimated - Wheels with GPS 1Hz,5.241367074870154,5.7809097188089
2012-12-01,Estimated - Wheels with GPS 1Hz,9.033873612699573,12.016615790383689
2013-01-10,Estimated - Wheels with GPS 1Hz,6.109759767756952,3.7517435947575644
2013-02-23,Estimated - Wheels with GPS 1Hz,8.136500792742714,12.011773560500147
2013-04-05,Estimated - Wheels with GPS 1Hz,7.980016028491593,9.801128089153057
2012-01-15,Estimated - IMU with GPS 1Hz,136.15267080090283,514.9408993668361
2012-02-02,Estimated - IMU with GPS 1Hz,63.48532978605975,268.6843089167593
2012-02-04,Estimated - IMU with GPS 1Hz,97.8618354907235,333.1681291932798
2012-02-05,Estimated - IMU with GPS 1Hz,68.80905983142313,305.8475129339048
2012-02-18,Estimated - IMU with GPS 1Hz,2383.360258903337,7514.098457594606
2012-02-19,Estimated - IMU with GPS 1Hz,61.98131423044824,255.66755300419504
2012-03-25,Estimated - IMU with GPS 1Hz,79.6185703530815,295.84557469738684
2012-03-31,Estimated - IMU with GPS 1Hz,137.18320900574255,484.17474796929986
2012-04-29,Estimated - IMU with GPS 1Hz,4.850734395667759,2.655854512263749
2012-05-11,Estimated - IMU with GPS 1Hz,31.420106666805008,119.35420938381401
2012-08-04,Estimated - IMU with GPS 1Hz,1621.2654383133913,4925.251710251243
2012-08-20,Estimated - IMU with GPS 1Hz,114.79672351246614,419.3466383270239
2012-09-28,Estimated - IMU with GPS 1Hz,86.7828951410987,366.223278064942
2012-10-28,Estimated - IMU with GPS 1Hz,140.89397238412326,568.5694732594328
2012-11-04,Estimated - IMU with GPS 1Hz,744.5298147299861,2825.010102836147
2012-11-16,Estimated - IMU with GPS 1Hz,138.93795495339424,470.0008310547495
2012-11-17,Estimated - IMU with GPS 1Hz,74.2947710324837,280.36382030441115
2012-12-01,Estimated - IMU with GPS 1Hz,118.45148312186721,439.56052889237634
2013-01-10,Estimated - IMU with GPS 1Hz,28.729887660234766,112.75518193846814
2013-02-23,Estimated - IMU with GPS 1Hz,244.44240954635512,1016.041794703197
2013-04-05,Estimated - IMU with GPS 1Hz,803.2902147143949,2430.133289584143
2012-01-15,Estimated - IMU with Wheels and GPS 1Hz,17.474858125894297,40.744999780613426
2012-02-02,Estimated - IMU with Wheels and GPS 1Hz,8.404758803738975,16.468566097161993
2012-02-04,Estimated - IMU with Wheels and GPS 1Hz,15.508555716117803,24.252789068025216
2012-02-05,Estimated - IMU with Wheels and GPS 1Hz,10.019819322738458,17.642642227307594
2012-02-18,Estimated - IMU with Wheels and GPS 1Hz,44.9488159936685,95.22878575144007
2012-02-19,Estimated - IMU with Wheels and GPS 1Hz,12.591272698331194,29.159848708047708
2012-03-25,Estimated - IMU with Wheels and GPS 1Hz,14.261700962384907,34.37319971737507
2012-03-31,Estimated - IMU with Wheels and GPS 1Hz,16.06869046932289,37.4143932111624
2012-04-29,Estimated - IMU with Wheels and GPS 1Hz,4.798395417988165,2.6761234899158866
2012-05-11,Estimated - IMU with Wheels and GPS 1Hz,8.817693708715154,16.705513335684508
2012-08-04,Estimated - IMU with Wheels and GPS 1Hz,35.129646723816414,65.69427560308056
2012-08-20,Estimated - IMU with Wheels and GPS 1Hz,12.04654699697401,32.36215015211012
2012-09-28,Estimated - IMU with Wheels and GPS 1Hz,9.68105677962434,20.662982990911324
2012-10-28,Estimated - IMU with Wheels and GPS 1Hz,13.454801825657096,27.2786734518559
2012-11-04,Estimated - IMU with Wheels and GPS 1Hz,19.446255946518267,31.874039346581977
2012-11-16,Estimated - IMU with Wheels and GPS 1Hz,13.646206559753141,25.11244246897713
2012-11-17,Estimated - IMU with Wheels and GPS 1Hz,8.765941711964317,16.737332009495766
2012-12-01,Estimated - IMU with Wheels and GPS 1Hz,15.829353634374582,32.72541735087722
2013-01-10,Estimated - IMU with Wheels and GPS 1Hz,7.501519901394612,7.687765242203451
2013-02-23,Estimated - IMU with Wheels and GPS 1Hz,11.921131654879439,18.976581580206304
2013-04-05,Estimated - IMU with Wheels and GPS 1Hz,20.048765929156463,46.30979638782371
